00055091.png,17.93198859935223,0.3407810926437378,0.06523145735263824,0.0
00055092.png,17.911130419320884,0.34136950969696045,0.09870554506778717,0.0
00055093.png,17.894922710348226,0.34219151735305786,0.1207144632935524,0.0
00055094.png,17.894922710348226,0.34219151735305786,0.1207144632935524,0.0
00055095.png,17.8794479607963,0.34291625022888184,0.13623954355716705,0.0
00055096.png,17.850949933821347,0.34417808055877686,0.1679740697145462,0.0
00055097.png,17.830008895816942,0.3457217216491699,0.18268881738185883,0.0
00055098.png,17.780245718324753,0.34990960359573364,0.22625769674777985,0.0
00055099.png,17.780245718324753,0.34990960359573364,0.22625769674777985,0.0
00055100.png,17.755096237584443,0.3519039750099182,0.2441255748271942,0.0
00055101.png,17.745080641877717,0.3542848229408264,0.24912530183792114,0.0
00055102.png,17.728961435371634,0.3566432595252991,0.2654089033603668,0.0
00055103.png,17.707083483375097,0.3599923253059387,0.2872031033039093,0.0
00055104.png,17.707083483375097,0.3599923253059387,0.2872031033039093,0.0
00055105.png,17.71549006636262,0.36152762174606323,0.28375259041786194,0.0
00055106.png,17.718735035721796,0.3627135753631592,0.2899295687675476,0.0
00055107.png,17.72107066946452,0.363611102104187,0.29640018939971924,0.0
00055108.png,17.73727281405651,0.36250150203704834,0.300614595413208,0.0
00055109.png,17.73727281405651,0.36250150203704834,0.300614595413208,0.0
00055110.png,17.74010522693806,0.3622789978981018,0.3075028359889984,0.0
00055111.png,17.755710942503473,0.36126410961151123,0.3012620508670807,0.0
00055112.png,17.760394211212276,0.36073601245880127,0.30979856848716736,0.0
00055113.png,17.761077150064935,0.3604661226272583,0.31816717982292175,0.0
00055114.png,17.759077690515365,0.3589800000190735,0.32681137323379517,0.0
00055115.png,17.782616785259222,0.3584689497947693,0.32051345705986023,0.0
00055116.png,17.782616785259222,0.3584689497947693,0.32051345705986023,0.0
00055117.png,17.783238600679812,0.35865938663482666,0.3272877633571625,0.0
00055118.png,17.77271184059748,0.35641753673553467,0.3442111313343048,0.0
00055119.png,17.77271184059748,0.35641753673553467,0.3442111313343048,0.0
00055120.png,17.781320344861143,0.3563583493232727,0.3379649221897125,0.0
00055121.png,17.782018580201864,0.3567505478858948,0.34281405806541443,0.0
00055122.png,17.778129321631585,0.35736083984375,0.3493671119213104,0.0
00055123.png,17.77290747482231,0.3565409183502197,0.35531899333000183,0.0
00055124.png,17.78635248989619,0.3564745783805847,0.3447374105453491,0.0
00055125.png,17.777360723575395,0.3573421835899353,0.35997286438941956,0.0
00055126.png,17.777360723575395,0.3573421835899353,0.35997286438941956,0.0
00055127.png,17.787613361263702,0.3563341498374939,0.3537711501121521,0.0
00055128.png,17.787613361263702,0.3563341498374939,0.3537711501121521,0.0
00055129.png,17.779013689001623,0.3569180965423584,0.36628010869026184,0.0
00055130.png,17.77247200544174,0.35743606090545654,0.3710077106952667,0.0
00055131.png,17.7681385652523,0.3567606806755066,0.3768630027770996,0.0
00055132.png,17.7681385652523,0.3567606806755066,0.3768630027770996,0.0
00055133.png,17.751134406929054,0.35738372802734375,0.38904979825019836,0.0
00055134.png,17.755111445918377,0.35696470737457275,0.38279613852500916,0.0
00055135.png,17.768895736150697,0.3577963709831238,0.3735528886318207,0.0
00055136.png,17.776171422047945,0.3594158887863159,0.37322360277175903,0.0
